"user_id","name","average_stars","review_count","fans","yelping_since"
"Uz9dXzw2VmF6pmSIXEE3zA","Trish",3.8,165,18,"2006-08"
"1SJIMFEGaFWYsO00JrmeLQ","Kojo",3.98,261,9,"2009-04"
"_4SxTbMro2HjWVpHh1GBpA","Cord",2.5,2,0,"2011-08"
"arXVSIDVGoziz4oZk1vmGA","MJ",1,2,0,"2013-04"
"NR-57ftVu7q1TNa9SXHn9w","Emily",4.5,2,0,"2014-06"
"Ne75aw0tZU3Uk37CW5qCTA","Danielle",3.5,2,1,"2012-12"
"e4OvSKmK1JssMArsvXo4ZA","Katie",4.36,14,0,"2013-02"
"WkuQwgUgQYa2AiIhwuFizg","Jessica",5,2,0,"2014-04"
"Iknsn8pbZT9KZMHRNdpmXA","Pratik",3.5,2,0,"2014-07"
"bhTulIBZGZtuUBrkViavkw","Brandon",5,3,0,"2012-01"
"sHbXbdhCKPtvvanfEFquCw","Natasha",3,4,0,"2012-05"
"SOC3erqb1fZMnRn4c2-vLg","Stephen",3.79,39,0,"2013-05"
"z7msxsrVrjK3-vMC5Kk7Pw","Cat",1,1,0,"2012-11"
"yUQo3J05JpINNp5sRO9-YQ","Deborah",2,1,0,"2013-07"
"VrUqcJWqq2JW7MnD0efAvg","john",2.67,6,0,"2009-11"
"na-5wCqT9lw8KXVS4Wok-A","Patrick",3,2,0,"2011-12"
"ef1iMkJ7GmyauOPKpkHHvg","Chalis",5,1,0,"2014-09"
"dAI9QZH6vQJUmzoNFvxmPA","Ahmed",3.38,181,7,"2010-12"
"2TkxjvV17n9Lw3NGrBKACQ","Toby",4,2,1,"2013-04"
"r16mYt43fGRbtfAuDRRM-A","Aaron",4.21,44,0,"2007-12"
"_sXjCh84LgfaLkhIqIUX4Q","Barbara",4.5,14,0,"2010-04"
"BG0lhM0fED3fjijFNqBAaw","D",2.58,11,0,"2013-03"
"hIDCgZIfR7mJmUi67CjxJQ","Michael",1.5,2,0,"2013-01"
"CYimVQP0tkEFBteQuLzpDQ","Danny",3.7,10,2,"2013-09"
"yJzQ01MJ_4_kityQct3k5Q","Weihan",4,3,0,"2013-11"
"H4wzOcPTNMBw9gE8yCAzAQ","Wendy",5,1,0,"2014-10"
"i3dburEi_rJR8bL6g1Mx9A","Michael",3,2,0,"2013-09"
"Mv4BZ9P_UhGeGzFoFUVkEw","Lan",4.07,14,1,"2010-12"
"JIoA8tgJ22j8P7AxvU5GJg","jim",4.07,15,0,"2011-06"
"cBlrub58cAqt_ExQ_yHdvw","Kelvin",5,1,0,"2013-04"
"5WLWFnQ2PX4J9PzDb4siRg","Nina",1,1,0,"2013-09"
"5kdP7u5eO-jU7WWTKsyLcw","Jaren",4.42,33,3,"2010-04"
"RQ2BAkfTB7C6pD72OwFj8A","Kurt",3.52,174,2,"2012-03"
"jPAI9iQy2jAPKskV837i8w","Brian",2.67,6,1,"2011-02"
"WOKha4xd5HwB47fb5V0s9A","Harris",2.33,3,0,"2011-06"
"qa29C79JSzDIuEgPiUXitg","Elaine",4.5,2,0,"2010-12"
"lvXTTRMIlSCZ8uOgRg6s9g","Ashley",4,1,0,"2012-08"
"zxLCBSW1J7dKJDrg0C-XJw","Jody",1,1,0,"2012-08"
"lu2jfyW_f5JFWGQLD_WXYA","Phil",4.18,12,0,"2010-04"
"B2R_AApGTFi7QGazwKZNlA","Rik",4.67,6,0,"2011-08"
"r5IZe7dY8LeLNGDtoDmHAA","David",4.88,9,0,"2012-12"
"xP4_weabfoh5iwXOv10IsQ","Bob",4,6,0,"2013-01"
"6ptKeJ-B8epsojFP47Gmng","John",2.7,11,0,"2013-09"
"9BSa4Mc2LlCXrXWeAgF03A","Steve",4.18,12,0,"2012-08"
"4SfrE-h-_btb7BAWKIZ7EQ","Howard",3,4,0,"2013-07"
"cFiiw4HEEj07IXiQuKMKvw","James",3.85,13,0,"2013-09"
"OrEvrcSplseBBA-YM5fmMw","Fanis",4,1,0,"2013-12"
"-XdvzLNN24JmVccjeh0zmA","W",4.4,49,0,"2010-08"
"EoxaQQr3_aD8Fe6UB9HpCA","Rene",4.43,109,2,"2012-09"
"MEpzW6iDbA6rLgNsM7MMAw","long island city",5,5,0,"2009-11"
"WS8eYLIOaG0g5RYZiayhKQ","Andrew",3.6,93,2,"2013-03"
"UflaGnuiuhtwG6m1G-yeFw","Kent",2,1,0,"2014-02"
"Qdh7bjB1Nj-FSwIq64b7VQ","Krissy",4.3,20,0,"2011-04"
"UgM1s4eKmYA__BSLh-rxkw","Gypsy",2,5,0,"2013-09"
"ZqSRTwvHRGVLjXMV3GX3qg","Jason",4.12,8,0,"2012-09"
"lvXyx043PaY6_JBQVZj-Zg","Dee",3.8,96,2,"2013-01"
"Sa82nkI4vtVWjnr-8XC0qw","Andy",3.85,48,2,"2010-12"
"9bjQKTa1AkFDa-pD4PBpDQ","Matt",1,1,0,"2013-06"
"bAjreMaH4mPLNGPEvcjTdw","Alyssa",3.71,7,1,"2012-08"
"UrokHx08_wPQ9dg30i-RmQ","Dana",1,1,0,"2014-04"
"8Er0va3DPtsjdQArYh1ZsA","Molly",3.97,109,4,"2011-06"
"NyDx8Jwl-dKKac7o6TQ6VQ","Susan",5,2,0,"2012-06"
"YBD4PfWdEYjWSGNjKn9uYQ","Geno",3.58,31,2,"2012-10"
"76HBiTVfw_0aiEDvGk_Xkg","C",3,4,0,"2014-03"
"D3g1VXm-9P7JNErkvT_dBA","Brandy",3.8,5,0,"2012-12"
"vVlAEJYigR_dN8jlCN9nQA","Irene",3.61,69,0,"2009-11"
"AkSdkSxBdri93mTqYh-4uw","Minna",3.81,29,1,"2011-06"
"OE336rz1y-jwLDMhqbzQ-A","Stephanie",3.74,19,0,"2012-06"
"VrLVTbWYn1URPe36hFSclg","Cindy",5,2,0,"2014-06"
"OKWFS8aqQ7Msbc2Bn99rJg","Robert",4,3,0,"2011-10"
"Fu6mqTRPY3Ew2FPPSx8BgQ","Tory",5,1,0,"2014-09"
"T6euPk3DVvSjRIZ9unPLMQ","Beth",4.25,4,0,"2013-09"
"7caUecFXolON6IU3WXbJDw","Patty",4,3,0,"2014-09"
"wG3KHYS-cMGtLCQGEnvUSQ","Anita",5,2,0,"2013-03"
"9_Kb_GeICcVb3mnAKyskiw","Liz",1,1,0,"2013-07"
"SykuBHwA8tdMKQmZkIMvRg","Perry",3.7,11,0,"2011-11"
"891RllnGmPUoA-chwbU6rA","Ally",4.67,3,0,"2012-06"
"FHVn1btdb-bN8mO-maXt4g","Barrie",3.8,5,0,"2011-08"
"M6WsLdLVjIkgvFcpxN7ZdQ","Alex",5,1,0,"2014-11"
"ar1Kn7O--0cfnRMYTZkfbQ","Misi",3.71,7,1,"2009-04"
"dN7W2CgZYKq9VIPGlV1DZQ","Ben",5,1,0,"2012-01"
"r5LG7pTrht-a3Q2tNUUpow","Meg",3.25,265,4,"2012-01"
"d3gs7a_NSHa6HEGjmob-tQ","Chris",4.09,23,0,"2010-04"
"osHnswS6XzNReV6vYwWikw","Laura",2.86,14,0,"2012-05"
"lBCFj5onphRSCmvM083Bjw","Nish",3.7,57,1,"2011-10"
"e4q0nsoHuwHWc3VkOg4QPQ","Lisa",3.18,12,0,"2011-04"
"-K8xcVpQN7jJLwNDDuj1xA","Kurt",3.46,501,18,"2010-04"
"KJRY2XyB5UjHVx0W5Xn-jQ","Norman",4.36,39,0,"2010-08"
"u2TEHgwsnut4Il5jV4ehOA","Pete",3.71,18,0,"2014-04"
"iACrukHb57gciz2FHBBqHw","Suzanne",3,4,0,"2009-07"
"Oqa0Ut2des6Rp8rr8c_Clw","Gonzo",3.85,33,0,"2012-09"
"zgnECxPtH-1QBYFh8D42UQ","Greg",4.75,8,0,"2012-01"
"TY3JjNnqw67wxAvOHDwUzA","J.",3.29,8,0,"2012-09"
"5iQ3WZ0zLCId6zDjL_cQIQ","Priya",4,10,0,"2012-10"
"vxPODovDtpgC8yiCwfxXBQ","Bennett",3.29,46,0,"2008-01"
"cayXK8GO36Tf8awfSzOlCg","Herman",4,8,0,"2011-08"
"JNRKHHKfPTi0hu2FeM-V4A","Olivia",3.75,4,0,"2013-09"
"4w_2gUIlCPeUCLu0m8y6sA","Shazeena",3.79,14,0,"2011-10"
"EulNEF5X3WajygN2J_JPjw","Shao",3.3,25,0,"2012-08"
"eNVZ3XALBQyO-qOgtFj-gg","Ian",5,2,0,"2012-09"
"WNgrqfRmBvxK9ZXJQG1ciA","Marian",4.75,5,0,"2013-07"
"1mSvBwJ1XGhrdtKNPCUPvw","Åmericå",5,2,0,"2014-04"
"yVyOedgM0Eb-KBU63k9fvA","Dani",3.68,314,2,"2008-01"
"tn0EqWiKmv_wogIQvarX4A","Sharon",3.86,153,6,"2008-01"
"Hkh4XG93-NpvhOGPLlUxVQ","Michelle",4,6,0,"2011-10"
"NeS_B6FqqNqArgCRP6edeA","Pauline",3.6,5,0,"2012-03"
"XqKp3tRX-Iqj5XB2d-du7Q","D",3,2,0,"2012-03"
"IKfyDJeH9LNOE-g3r_rWSQ","Patrick",3.56,9,0,"2013-07"
"rw6xrXbeGI75cxJnVtmP9A","Dennis",3.5,2,0,"2013-08"
"ehixwOuwlfpy45UpBLnmVg","Bob",3,8,0,"2012-12"
"q_CX6UAGiuCQfOohGWri-g","Tony",3,3,0,"2013-09"
"IxA9TV3bIzYnF0j3RmX9UQ","Alexandra",4.75,4,0,"2014-02"
"CgFXH7jaOfTMSERZkH-4dg","Gauri",4.33,3,0,"2014-08"
"W-ypx1gCILI-LmbHsfcBDw","Kaylee",4.23,60,1,"2014-09"
"d-RCljyeH4I1ZVLCgHedhw","C.",2.8,5,0,"2010-10"
"YPWmDrlpMFRbpkTrwGbwkQ","Kenneth",3,8,0,"2011-06"
"ifiFSLz8fj8DJZCPaRFj2Q","Vince",3.67,7,0,"2010-08"
"og4vulavWOZeKJtcquO9Tw","Kris",1,1,0,"2014-03"
"zNo3jxYBxJpSmHb-AQHgsw","Pat",4.5,2,0,"2010-08"
"pDSrNv58nmSbN3tH08nlNw","Louisa",4.17,74,1,"2010-08"
"e7lJwGbdJsrFziQoXKNJ6w","Phil",3.4,9,0,"2010-12"
"ieh8rt-8g0yW4Cj1eX4opg","Don",3.46,13,0,"2013-08"
"oN7YXq4qf4w5mH6d8Xd3JA","Jeff",3.62,32,3,"2013-12"
"1FjUJCzHSe1KzZasmE5Uow","Neha",3.93,42,2,"2008-01"
"GVNwPyMpu4K-XOVTVkngKA","Ryan",3.67,3,0,"2012-05"
"fmPsZ6K1YQasSdwMCw_GRA","Matt",4.62,6,0,"2012-09"
"GpGjhJopBYvjp-OhcFn9gQ","Rebecca",4.67,4,0,"2014-01"
"5QehWBfA_vjXi42-nysbmQ","Morgan",3.67,3,0,"2014-04"
"e8rlWJ7_xQA9pYL-gIs_yQ","Ashwin",5,1,0,"2014-08"
"H_FK8SfSUM987R938UGodw","Adis",3.5,61,2,"2008-04"
"SBjVxbDEnYiAbFRMXGNYWQ","Geoffrey",3.11,9,0,"2010-04"
"n2cE8zYeB40I4FTDlaQZdQ","Kelly",5,1,0,"2013-12"
"W7GfcvvsoEt0p8z13PFNvg","Joy",4.17,29,0,"2005-08"
"nRTHjvDLwNFmppYdBLfGYw","E J",3.67,4,0,"2013-06"
"oN1oQIDf9Id2rf6t_3K7bg","Karen",3.8,10,0,"2011-12"
"ocd-2rovseTi-Nn8VQZQXg","Julianna",4.56,9,0,"2014-05"
"6jqcMsgwL6tJfdqwqinv5g","Sierra",3.92,13,1,"2012-12"
"woWfnG8i2w5j4N4lRjNdmw","Joe",5,1,0,"2013-08"
"80zHSghiqqKPgp34gWmBNQ","Mark",3.46,244,1,"2014-07"
"W9X7EuHiqAwKQS5Izbza6A","Chris",3.4,257,2,"2012-08"
"yYCFtDKO_y6nM2raGeMqBg","Tony",5,1,0,"2009-04"
"iltdmBGrWNADJG7IEmqWxQ","Rhonda",4.78,15,0,"2013-05"
"r2VKNpAYX2bPzIKb4k6UWg","Elise",3.13,15,4,"2009-04"
"j6Tn_ZyHf3X7M9MZDBMO0w","Mike",5,2,0,"2014-10"
"lvA_sREKGfpNhW7RXh5foA","Michelle",4.25,4,0,"2011-02"
"wf-oTxbztKd8I5_8k0zTfQ","Erika",2,1,0,"2013-12"
"1vDpVnaoKONUJoDwdl5QbQ","Kayci",2,1,0,"2014-03"
"umfRqbf3lhd4GvAiECPZEA","Monica",5,2,0,"2014-05"
"-Y6_t6iaqcm4QX-0V7Cysg","Angie",4,1,0,"2014-10"
"bT6zKeyVj5lrXtwBnurK2A","Jake",4.25,4,0,"2013-03"
"JhwhIDBSYcaaYtr3buFHVA","Derek",1,1,0,"2013-08"
"rmhlo8mVeipSFhi2tZcR5Q","Big",5,1,0,"2013-01"
"btLEKdJjefbkeXsfdlfoWQ","David",4.22,9,0,"2013-03"
"fh1BVUbW8zJIYRJoeRa-2A","Tammie",1,1,0,"2014-04"
"Yw2GgwVircnuBGYKOofXag","Jason",2.71,15,1,"2010-12"
"5jK3FilFcyNrJVDXxtCCkw","Dan",4,1,0,"2013-03"
"ks4a1zE9MnHMpnc_BQw06Q","Eric",3.33,49,0,"2010-04"
"cJdUw8VDV-C0D6ls3XpfTg","Sean",3.5,10,1,"2010-04"
"56-NCGTeCLtm93mv_HYiJA","Cyn",2.67,11,0,"2013-01"
"vQPRddwB2m9se3GDM05eGw","Brooklyn",3.22,9,0,"2013-07"
"Nw_eAHYJ3I-YmNALz3EcDw","Joel",3.25,4,0,"2013-01"
"aGTFK-PlRaaH97NGizouaA","Susan",5,2,0,"2013-03"
"FyBDOL8enggpQcELWc5vsw","Lauren",3.65,34,1,"2009-11"
"lIVAfD3MHZVXPrRlJDkeEA","Bradley",4.33,3,0,"2010-08"
"9bObwhiQTV69Ebpm1D3IOw","Pittsburgh",1.8,5,0,"2011-08"
"ISuNX3FrXn1UX4snUG7eNg","A.",2,1,0,"2013-09"
"5QgPvJZm2oJLHwsGFykvJg","Rami",4.57,37,1,"2009-11"
"FyCBkNXwoI_6X6apbslg4g","Jenny",3.67,149,5,"2009-11"
"vLfymmg5uYqKEM-7NVf0zQ","Rocco",2,1,0,"2012-12"
"1DQy7Y2srNyzToOsGHnJcQ","Clair",3.25,4,0,"2013-06"
"p8Uyrs9UPLwghFChwZdXNQ","Michael",1,1,0,"2014-07"
"adWgMV_uF32Rssa3HfUx4A","Zachary",4.25,8,0,"2010-11"
"rFnChnQI0pzeQIsJqFnHqQ","Michael",4.4,11,0,"2011-08"
"ec4Jab2KyXSJULvbUjmjog","Salvador",3,4,0,"2012-03"
"lxQmzWGJI0H68mKZe_9HZw","Burak",5,1,0,"2013-12"
"SYweT7_EUgIIyG739s1uyg","Kurt",2.5,2,0,"2014-07"
"-HJ1zriyK26Dt5gCHy4IEg","Distinguished",2.77,42,0,"2009-04"
"68vjXoLMogT5p1jb8enlVQ","Erin",3.92,13,0,"2012-05"
"A6BOsrrEyz_Ctog2QRQBVA","Matt",5,1,0,"2012-12"
"AtQstpKukWF9SC7l_F63_g","Eric",3.24,18,0,"2013-12"
"GGcTovT_hltyA5OEixFuYA","Peter",3.95,22,0,"2009-04"
"F0nWqjU0OrQYAe1tZkKEpw","Josh",4.62,8,0,"2010-08"
"fPatkCocbql8y-MlRuTpig","Ryan",3.16,96,0,"2011-10"
"MbbJb_r8TAbDhkMkcHDHww","Cj",4.71,7,0,"2012-06"
"72orps6xeYWgxF7ke3ZQOQ","Tammylynn",4,1,0,"2013-03"
"YsBp_5IR8NPawANvXk14KA","Katharine",2.5,2,0,"2013-12"
"nTJvoaEcWlVtMU3UkdzLKw","Jeffrey",3.23,13,0,"2010-08"
"Vgos46QFtgjz4HizCGjsag","Sasha",3.81,672,12,"2010-12"
"8v67cG2_5R86vn4Grx1sPA","Jill",3.62,15,0,"2011-10"
"nVAG02IiGu_cUJAw6eV9EA","YogaJen",3.17,5,1,"2012-10"
"S3gLoffj7yBZg1I7Uvo28g","Jesse",4,9,0,"2013-01"
"t0NpUgjVBIiiV3FFkrMOXg","Sin-Yaw",3.66,312,6,"2009-11"
"oUpTrBNmrM2BRJSC00OHmw","Erin",3.8,5,1,"2013-01"
"Ho3Hi8s9jk5c4VbpK9Sx6A","Brian",3.29,7,0,"2009-04"
"AimxuTWzxTkiPVmsiGxXcg","Desiree",3.55,11,2,"2010-01"
"AyU7OpjepErqj06p1tYd1w","Meredith",2,1,0,"2013-09"
"anr0S3xEGRZCkv11TAwIcA","Andrew",1,1,0,"2013-01"
"XDhB6t86SWK80MjWJcZuOg","Christina",1,1,0,"2014-04"
"VrdU14Bk5HPXUX1o5_o-jA","Wendy",3.79,205,6,"2009-04"
"t5HCG7HyKc6UQiuE9w7y5g","Nimit",1,1,0,"2014-02"
"iHem8B5JEQVGnoBn2NILsA","Ali",4.28,18,0,"2013-03"
"xXhQJgMLIv_qs4KvechKYg","Daniel",4,1,0,"2013-04"
"3Cl6UgDnzjqfxdk6V0Dyjg","Matthew",4,6,0,"2014-12"
"NxjCM7-MtKkTiaYsGAGNoQ","Diana",1,1,0,"2014-09"
"wUDTUYtBRkCEvVX0AZcM-w","Tom",3.87,116,4,"2007-12"
"1UYAsjRjFOTRhOwZUTXy3Q","Bethany",4,3,1,"2014-07"
"cX5lt_KhSpCGCwIIYKnfEQ","Allen",3.5,4,0,"2012-08"
"LBY3akzyLosPeBxsGfu2VA","Adam",4.5,2,1,"2013-08"
"PS2tC0Ifvfc-6dVX6m4c8g","Benjamin",3,1,0,"2012-05"
"LDu3tHO_2Ps1fjWBcimMdw","Joseph",5,1,0,"2013-11"
"aJOvYnQw_V_ESZt6hHSonQ","Emily",4.4,5,0,"2014-05"
"H--Sv0l0v9xDJlI6shJrmw","Daniel",5,2,1,"2014-05"
"yJbRb7SRp-merHZHAQhxvQ","Kevin",2,5,0,"2010-12"
"XygL7lAe84iL1AiAZnJn2Q","Bhujang",4.29,8,0,"2014-02"
"ap0VidkUckdVh7dQEqZtdw","Kim",3,2,0,"2014-03"
"lP7JiGDDzOKidKBWvHNC4w","Roemer",5,14,10,"2012-05"
"U-vAFv6y6WvcWIqgbQDkRw","Bob",5,2,1,"2014-01"
"oVu80nyS45-9TTZvQHiYGw","Tanya",3.69,186,6,"2010-04"
"j5fX9DDggTcyOa7lpmyMTw","Eva",4.78,10,0,"2014-02"
"ajPJigGTkaEK2d-zx0bDHg","Rob",3.86,7,0,"2011-06"
"X_CR8HA49l9mH0ambtq1-Q","Brian",1,1,0,"2012-09"
"P_cU9kfKTCEqEtZQPYfLpA","Ron",1,1,1,"2014-02"
"Eki-fZzww6G6Q3uJ-rt-vw","Qingmeng",1,1,0,"2014-05"
"tU6gUEVRdMLeM_5sj_q8pA","Mk",3.5,2,0,"2014-12"
"pkFeeAf-jdxtcNlGVNojwg","Susan",5,2,0,"2013-05"
"i2OlzMqLyYsdBB7Pyyz8qA","Michael",4.88,16,0,"2010-12"
"8xckX9C5cojQaT32P927iA","Rose",4.17,18,1,"2012-10"
"TzbjWzNrd5PvjbEcV7Enwg","Fadel",5,1,0,"2012-10"
"vkn8WXbOPFsQHPOFLIEVQQ","Perry",3.21,14,0,"2009-11"
"ZH9ZcfI8sUYpD8ybf00VHw","Kathy",1.5,4,0,"2013-03"
"XbX56vC8FoWNbJTr2E3TMA","Brandy",3.14,7,0,"2013-04"
"g0b7cM9O2Eg8Si0UVYlOYg","Andrea",2.67,6,0,"2013-09"
"D-NP4W33fXoDPJvIR80Qag","Aaron",4.33,11,0,"2010-12"
"7udXkKBor2RyZ3fE_hyIFQ","Justin",3.88,16,0,"2011-05"
"-eejlFQ7dZ5DjhWUpD8uqw","Amanda",3.42,36,0,"2008-01"
"3BcEytrRfycmxN7HtsCiqg","Carlos",4,3,0,"2013-03"
"fehtPlpIEgsleikdcBPsGA","Abe",4,6,0,"2011-06"
"0HOOvpgiXw8Qt4_0rEJ-Sg","Brandon",2.5,1,0,"2010-06"
"YACgIIS9JtKQpnJV0l4FyQ","Philip",3.47,65,0,"2013-09"
"g-ZuKi34UzqRpP0YAe5gRQ","Todd",4.5,6,0,"2011-12"
"vegGmMj7fYdBxzs8dK1KjA","Lori",4.67,3,1,"2014-05"
"-55ryOoO7KWVKfS8PZFoFQ","Courtney",2.5,4,0,"2010-08"
"BLNQHkoIJimVwyVP3Z18Dw","Christopher",3.8,5,0,"2011-08"
"ABovZLy9xwswCUdjF0O94w","Michael",1,3,0,"2012-05"
"9khCXCLz36OhZimZFlxVyg","Jennifer",3.76,303,7,"2008-01"
"6kOJpkQVr0AqqWY-9X-vOg","Susan",3.67,3,0,"2009-10"
"6mCppMEz9jgF1MMWXPx9Ww","Greg",2.67,3,0,"2011-05"
"_OPnAAr58C8u55Lu_oP0VQ","Ana",4.5,8,0,"2013-05"
"Euddxr_4vkTakqVBPcby8w","Jack",2,2,0,"2014-03"
"_xK9jjkVE1INicVrnj2L-w","Elena",4.67,3,0,"2014-08"
"lSjveQGj0EcmAp24EUVsSg","Matthew",3.31,31,1,"2008-01"
"qJE_idx46nqt8P9XsjWy0A","Katie",4.02,99,2,"2010-08"
"sZeafdxTV9zCHCIvTjlVdg","David",3.33,5,0,"2014-10"
"3lK3xDncl3-Vr8LdAI25ng","Darren",3.4,5,0,"2012-06"
"RxPn16CCM5N87RsyvFMOaQ","Y",3.71,14,1,"2008-01"
"C7g0If1LDdGcMFzFMuQ4rg","Robert",5,4,1,"2013-01"
"YPXsBxpuNOszxzWRDcoQtA","Greg",5,3,0,"2014-03"
"IckIuo_-1tpsg-RnxKQKUA","Steve",5,1,0,"2014-04"
"cM_kbAlbPzNTnfbrw58NxA","Cello",4.34,35,1,"2014-08"
"SlTYv6Nzywle_M3DGLlZ_w","Gretchen",4.08,151,10,"2012-01"
"w_v62isNljmYs1j5nxQHZQ","Mia",4.05,20,1,"2010-07"
"-3utj1EqFFUQBh448ZAYmg","Chris",2.17,5,0,"2013-07"
"CbJ7y4p2TS9y1TjHGK2tNw","Matt",2,4,0,"2011-11"
"MTlPkgfOTv1vcnUzsUjecg","Justina",3.87,46,1,"2008-01"
"IdWKa764ukCll67bUE279Q","Will",4.33,9,0,"2010-12"
"9t1lIzcfy2_v8i7IbwBcuA","David",2.25,7,0,"2012-03"
"G8a5v2qWoyTahA0wSCm66g","Andi",3.95,314,7,"2013-03"
"nIEO9hJSCtjtJ99p912kNA","Nicole",5,1,0,"2013-03"
"i-DsZUPs4Hju7xAWOvSHtg","Sam",4,1,0,"2013-05"
"ukrBUZXE5K1J57FI7ve_RQ","T.C.",3.93,131,4,"2010-12"
"Ue-i_CRV-zfQblVfJMKyuA","Joley",3.79,230,6,"2012-03"
"ei83TiI1GQJoct53DszEjA","Jay",3.62,16,0,"2013-04"
"MRS1tNtgBNMQ2CUPLeWMqg","Cindy",5,7,1,"2013-04"
"9e1FWfJaSVZi1rKSmVyf0A","Stephaine",4.25,12,0,"2013-09"
"AIANnHQadNExKfH643RSsw","Jarvis",3,3,0,"2014-10"
"5RSs_j4UCxCOWyvEKnK1hg","Jake",3.89,19,0,"2012-12"
"BbM64jzOeDBVJWeGNJrF_g","Alyssa",3,2,0,"2013-04"
"XXxNRoSgV67mY-34p3OphA","Hilary",4,975,262,"2008-01"
"3zVaKWN3bxv3KZMgftBJ0Q","Abhishek",3.08,12,1,"2012-06"
"NcvV_iOSjBN4dgkKGUTZsg","Sandy",3.78,65,0,"2012-08"
"g_QsiHzm5xzov3hLXicRVA","Nico",5,1,0,"2014-06"
"1NqTU6vbr6xdI1hDUlJ_dA","Richard",3.76,102,2,"2008-01"
"a_raVbErFAEx848zV-pgkQ","Nate",3.27,128,9,"2009-11"
"eK6xq1LWBlbeqaObP39_0w","Bridgett",4.42,118,2,"2012-09"
"lSs7HPMTACy4lMgn0c4KdQ","Margo",5,2,0,"2014-12"
"tOXKvvTPEAx1SkgWygkLRA","Ivanete",4.5,2,0,"2014-07"
"k5VMzhrNjkdDj2Z9K9uLkg","Sal",5,2,0,"2014-03"
"cZAZPOnHHFziDtRH-3cBsQ","Michael",3,3,0,"2014-12"
"dWLYEpCG-KMxRD7kSFpsbQ","Danielle",4.17,36,1,"2010-04"
"qBhDtBd-apj2LRrZyX2Mng","Adam",4.5,2,0,"2011-02"
"mYeM7zW6k2534voQKL0p2g","Jessica",3.94,31,1,"2011-04"
"Cfox2d7ECtMMzB2KcsgJhQ","G",4.43,7,0,"2012-09"
"oXmezU3jstL47WZFWdna9A","Victoria",4.16,102,4,"2013-02"
"Mc-soX2tfLs0yT82L7OdIw","Anthony",3.3,10,0,"2013-07"
"zZ7jaX9wa8S7qIsNIQmQEA","Michael",2,1,0,"2014-04"
"U4YAvH0o2_k0pPA38KuTTw","Manoj",3.73,22,0,"2012-12"
"Xp51Yv_d-6e8VhuC2KMNoA","Lisa",4,6,0,"2013-05"
"G1OpOeHgc4g5LVBUOZjPHg","Colin",3.59,23,0,"2009-11"
"P8PJr9Nv-FbMzG-g1HehAA","Linbo",3.17,48,0,"2012-10"
"gFYASN8ckz0liM2vSVWMrw","Sarah",3.85,13,0,"2013-08"
"dMOUBvhsrVnAeYYn3Yvwbw","Heather",5,1,0,"2013-12"
"xCgRsR82nvaCqfpoywdkcg","James",3.39,91,1,"2010-08"
"0X32C9Ii8Y_in5PHnUj6rA","Kimberly",4,1,0,"2013-02"
"nS02XQrl2XPJvdBdkgVw4Q","Vince",3.61,553,17,"2008-01"
"pRe0Nlr9k3j9LtkPQ-C36Q","Janel",3.54,26,1,"2014-10"
"pvVfYf1nC2tYU7kbvMI2TA","Joshua",4.19,16,0,"2008-07"
"TBOOaVf015v-HOFTXatjeg","R",4.45,22,0,"2012-03"
"CYRuZPHvfQcPHbPx1TCiPA","David",4.09,23,0,"2012-05"
"dh4WHFUTdYHmAHxiuSXh-A","Sara",3,2,0,"2013-08"
"m4mH8HZ9jBG2BGtWtdie1A","Lauren",5,3,0,"2013-09"
"AUzyMZ5TjW7ZrCccIkgKtw","Kate",3.62,257,5,"2008-01"
"IUAzZ_LHXhuDXbWXxioGpA","Ms",3,4,0,"2013-05"
"y8c7Uq1QUGrD_5dGafTxWQ","Elizabeth",5,2,0,"2013-01"
"XY7BECfTHr1kxGqQQ4qzsA","Katja",3.17,83,3,"2013-01"
"4EUneDG7EExk_6WG4Ie1Qg","Elana",3,2,0,"2012-06"
"ZLLIdSi4CL3MTV1cEISmkA","Andy",5,3,0,"2013-05"
"KVBPz75i9bsrMVp3zN28fw","Eunice V.",3.89,35,3,"2010-08"
"k7IDjfm9WGS-QI05BXH1zA","Sean",1,1,0,"2012-08"
"WBid9YXx9rTnJaS7bN6TEQ","Danielle",3.33,3,0,"2013-07"
"b5MfC8WqJCLNCsKy7eKCNg","Jen",3.8,116,4,"2008-01"
"WCoToxaQONsY2duLplFxcg","D",3.05,148,5,"2009-04"
"XFQ5dkYxcAwm4cJaxAfY-w","Liz",4.25,4,0,"2014-04"
"mlVu_sY_moeXnl4qXoVK7g","Renee",3.13,16,0,"2009-11"
"lRKN_cNT6P3RadbYv3DNjQ","Sara",3.33,6,0,"2011-12"
"DjE-fkV7uhJmZF8AVdjxRw","Kdub",4.05,21,0,"2009-01"
"zJb71vOUnrxwyxkL5Kb1Fg","Quinn",4.14,8,0,"2009-04"
"6yboyDo9KrkZXqrKtL_4vg","Cyndi",4.22,227,12,"2008-01"
"nIH71qBYfhYyYxQWZSsIEA","Anikha",3.55,122,3,"2012-02"
"qYyAvtPgUrbBogYYKZ0xAA","Dale",5,1,0,"2012-12"
"HiGtAIDvgwQsRV5vkfJm-A","Krister",4,1,0,"2011-12"
"Un4Qe6LAV3WsxOJUncunlg","Sarah",3.5,4,0,"2013-03"
"CMAg_dQhe1rENqhRpgxFag","Brett",5,1,0,"2013-11"
