"user_id","business_id","stars"
"QHRSd3vuMLdak5c_zx6Cjg","NjWAVjMxUwOqnpOOQL71QA",5
"bHxKVGf_8z9fwvbbYJsKFw","NjWAVjMxUwOqnpOOQL71QA",5
"E69Oa-bnz9WUbJaX5LE6Qg","NjWAVjMxUwOqnpOOQL71QA",5
"p7MfPzNg-dX_SIPAUfbq8w","NjWAVjMxUwOqnpOOQL71QA",5
"qkVi1ego30vr8P4UWi1tHg","NjWAVjMxUwOqnpOOQL71QA",5
"fwsJGulnozT2U6FefsLiFw","NjWAVjMxUwOqnpOOQL71QA",5
"v-xg2Ny6hBHJUYDvpj1Lmw","NjWAVjMxUwOqnpOOQL71QA",1
"2Cz9UMROckLwWHRt0IJMTQ","NjWAVjMxUwOqnpOOQL71QA",5
"bvu13GyOUwhEjPum2xjiqQ","NjWAVjMxUwOqnpOOQL71QA",3
"kRrg7nU-BJpW1xDQptNH1g","NjWAVjMxUwOqnpOOQL71QA",4
"0NIkvdI0BpofzV6BWOKZPA","NjWAVjMxUwOqnpOOQL71QA",5
"R5IJJQC5iTCmE-NRgy7VAg","NjWAVjMxUwOqnpOOQL71QA",5
"pbTCJlpf7JDjkVIrzJ6Z-w","NjWAVjMxUwOqnpOOQL71QA",5
"RnqqlI_dgSfXymtetb14wQ","NjWAVjMxUwOqnpOOQL71QA",4
"ZqKg4O7EXci7SR_UUS2J_g","NjWAVjMxUwOqnpOOQL71QA",5
"c3P8lRnyv_beqsg_efD0ew","NjWAVjMxUwOqnpOOQL71QA",4
"rX3BvECGJh8DLy23mgeaKg","NjWAVjMxUwOqnpOOQL71QA",5
"bhnoFgBQ7JdgLxCVZAFFtw","NjWAVjMxUwOqnpOOQL71QA",5
"ekgHZNA8g9SVf1swF4lgAQ","NjWAVjMxUwOqnpOOQL71QA",5
"NORECCTiL4Cj17iMYZ1xHw","NjWAVjMxUwOqnpOOQL71QA",5
"bI6bMu0ZsomD-blY_3WL5g","NjWAVjMxUwOqnpOOQL71QA",5
"S6Yta0zQv4MKILoGGb2j6A","NjWAVjMxUwOqnpOOQL71QA",5
"ox1xlOMxlT5tQt4X09Ee-w","NjWAVjMxUwOqnpOOQL71QA",4
"XXxNRoSgV67mY-34p3OphA","NjWAVjMxUwOqnpOOQL71QA",5
"w3DF7sDuGAX4sjlnVe2OJg","NjWAVjMxUwOqnpOOQL71QA",5
"9OZH1Ecw-qUkCW5MS0NefA","NjWAVjMxUwOqnpOOQL71QA",4
"rlcMWsTzQy8Hyx4HLM2jug","NjWAVjMxUwOqnpOOQL71QA",5
"FP79xn8H2XXnMksRuP5l6A","NjWAVjMxUwOqnpOOQL71QA",4
"RPJGvMZnlsQpk0l_QOK_FA","NjWAVjMxUwOqnpOOQL71QA",5
"BIl1eP6sKtD34_cyx81TIA","NjWAVjMxUwOqnpOOQL71QA",5
"b-10A8lspcENess3YX1rWg","NjWAVjMxUwOqnpOOQL71QA",5
"1Spi4UfPNf-_gVO-jk7zYA","NjWAVjMxUwOqnpOOQL71QA",5
"5s0YP_ZMshAYPb0VdSfukw","NjWAVjMxUwOqnpOOQL71QA",5
"cM_kbAlbPzNTnfbrw58NxA","NjWAVjMxUwOqnpOOQL71QA",4
"6dRrPsHJvcxMg3meqg434A","NjWAVjMxUwOqnpOOQL71QA",5
"2wQ3qeLFBji7VAUFiULjuA","NjWAVjMxUwOqnpOOQL71QA",4
"7VBi20rKww6I9Y4ypdn5mw","NjWAVjMxUwOqnpOOQL71QA",5
"uDIecT9tlTj1XIeqoyZUyg","NjWAVjMxUwOqnpOOQL71QA",4
"AVh8WRM7_LLyvf-XA61vhQ","NjWAVjMxUwOqnpOOQL71QA",5
"KOrggEZ4aa7JzVIuY-Zgkw","NjWAVjMxUwOqnpOOQL71QA",5
"bqxI069R31UEC23OpXcIaw","NjWAVjMxUwOqnpOOQL71QA",5
"GFLvPozOh5m_n1MYGdHpFQ","NjWAVjMxUwOqnpOOQL71QA",5
"lhtMwvJNdhelPbA_fmMfyQ","NjWAVjMxUwOqnpOOQL71QA",5
"sS2sSWqZMnQMRoWx-Mdzgg","NjWAVjMxUwOqnpOOQL71QA",5
"sMEqMAa3c7chdp_bwnjT5w","NjWAVjMxUwOqnpOOQL71QA",5
"FJgLLplyz_IweHJblU9nBw","NjWAVjMxUwOqnpOOQL71QA",5
"3klCtdbZ6NqaaqXXbcmBRg","NjWAVjMxUwOqnpOOQL71QA",5
"prM6oF1jUMNIkVmSJ9pVRg","NjWAVjMxUwOqnpOOQL71QA",5
"qK8vksgVTFuQ8dGgtI-J5w","NjWAVjMxUwOqnpOOQL71QA",5
"tII85rVxATnF8rUlWd1ZeA","NjWAVjMxUwOqnpOOQL71QA",5
"y9Q2mHM8av_2fiqvvers-Q","NjWAVjMxUwOqnpOOQL71QA",5
"AAzzf91szCG9FOu7DH9oYA","NjWAVjMxUwOqnpOOQL71QA",5
"p3MF38R3Htt3ZWyPJMTFgQ","NjWAVjMxUwOqnpOOQL71QA",5
"al4ppbzDS4jztqZ0bhotrw","NjWAVjMxUwOqnpOOQL71QA",5
"OC6_FQZhPkMNDItR9yZrPw","NjWAVjMxUwOqnpOOQL71QA",4
"f4mTI5ZtXbxfDJu-T2ha0Q","NjWAVjMxUwOqnpOOQL71QA",5
"rFnChnQI0pzeQIsJqFnHqQ","NjWAVjMxUwOqnpOOQL71QA",5
"xiOAzZxIUeFw3nEUeu8oLQ","uWFJ9sXRSVznO6fCTKOSiw",4
"peyZNCtOayg2cdHqpdwX4g","uWFJ9sXRSVznO6fCTKOSiw",2
"8lZsvjTgWXpR8RTxrgAJvg","XanrfoWIqH30w2caNLef1A",1
"U1RGuc3MnmqKyxxOzYEnDw","XanrfoWIqH30w2caNLef1A",4
"l5SH2Wkxl-g8wRSDrJnC2Q","XanrfoWIqH30w2caNLef1A",2
"MlqlKOdz1MshRLjEA2_08A","XanrfoWIqH30w2caNLef1A",4
"rHkCLx5s7-zKQwX35hnaeQ","XanrfoWIqH30w2caNLef1A",5
"4j-aBRI3fMlO55gihmSwaA","XanrfoWIqH30w2caNLef1A",3
"belbh3CmtVhveNIo03Ip1w","XanrfoWIqH30w2caNLef1A",4
"v3gsLSFrlsSyoquZJUvOBA","XanrfoWIqH30w2caNLef1A",1
"Z-TW_TppnxT4TkFeavNaQw","XanrfoWIqH30w2caNLef1A",5
"a0wO5EyDGXYI3PDhOYvSUg","XanrfoWIqH30w2caNLef1A",5
"u-CnXRDbuWGS0rPyc0lBtA","XanrfoWIqH30w2caNLef1A",5
"KKUs_k3fG9nk39sqZ9QG_w","XanrfoWIqH30w2caNLef1A",1
"a67yXb5aTELasxesR0EJDA","XanrfoWIqH30w2caNLef1A",3
"JPPhyFE-UE453zA6K0TVgw","XanrfoWIqH30w2caNLef1A",5
"z4PkzgCCNJFxlybpkbCSHg","V053Fm3xoCyxoh1lAgDKJg",3
"fhNxoMwwTipzjO8A9LFe8Q","V053Fm3xoCyxoh1lAgDKJg",4
"9HawgrcHA-xaCOmTZ4YXgA","V053Fm3xoCyxoh1lAgDKJg",4
"fFoRIzbwpMiv3BvfdtdlXQ","V053Fm3xoCyxoh1lAgDKJg",5
"2nCeIUEmAJ7CMUZDodp_5A","V053Fm3xoCyxoh1lAgDKJg",5
"UnGPr6ZnGe9YOSZRopnS5g","V053Fm3xoCyxoh1lAgDKJg",2
"fN0NFO1H1uTliz9E8zGwgQ","V053Fm3xoCyxoh1lAgDKJg",3
"lh4K6-KALpqgJ3mZOUBN4w","V053Fm3xoCyxoh1lAgDKJg",5
"agFjg8rJegdDrU-NyjW4Ag","V053Fm3xoCyxoh1lAgDKJg",5
"0P58MD0FRVI6pTVKUpd7YA","V053Fm3xoCyxoh1lAgDKJg",2
"Jkex0ezcEQBq4gaAO1V_bQ","V053Fm3xoCyxoh1lAgDKJg",3
"v-xg2Ny6hBHJUYDvpj1Lmw","V053Fm3xoCyxoh1lAgDKJg",5
"ffNqPym-t0zNWiOtX7ZG-Q","V053Fm3xoCyxoh1lAgDKJg",4
"2UC3rwRm6swuNFt_GhKOhw","V053Fm3xoCyxoh1lAgDKJg",4
"bTArr0CwFOKnY4S3A3Pa7Q","V053Fm3xoCyxoh1lAgDKJg",5
"bqFSxwT6gO5j5aOG0xbnQA","V053Fm3xoCyxoh1lAgDKJg",3
"eGSuW2mPNJiIaMu9gwrVAw","V053Fm3xoCyxoh1lAgDKJg",5
"xfBM9Gk0iFIPYI7s5xc0Hg","V053Fm3xoCyxoh1lAgDKJg",2
"rkmM0Ku4NmG6gE5DaaEntA","XxhYW_KQwQk7As-2sVelhQ",5
"E62SZVU_FsbCYaVnMRs4TA","XxhYW_KQwQk7As-2sVelhQ",2
"59A-ZxUMOgIl2MAnySh-Aw","XxhYW_KQwQk7As-2sVelhQ",4
"nBU6rxLgcbKKALur0fZ5rw","XxhYW_KQwQk7As-2sVelhQ",5
"ALrRraxWVfnIl3LmhmDkGQ","XxhYW_KQwQk7As-2sVelhQ",5
"hkbwjnY42LDloMV84Yoy5g","XxhYW_KQwQk7As-2sVelhQ",3
"WzaaorVCmUTQvu4mScunNg","XxhYW_KQwQk7As-2sVelhQ",5
"4DrkZqFqLcyRcLWuQUXFeQ","XxhYW_KQwQk7As-2sVelhQ",4
"9OZH1Ecw-qUkCW5MS0NefA","XxhYW_KQwQk7As-2sVelhQ",4
"ccMVHcvy5WBfFpGjWt3MBg","XxhYW_KQwQk7As-2sVelhQ",5
"WKHzng2AMx8kBYpfptX_uw","XxhYW_KQwQk7As-2sVelhQ",5
"VBnVmH9nOuUMPw7DILGHrw","XxhYW_KQwQk7As-2sVelhQ",5
"-57_FGqkVF6AXNRQok8GNA","XxhYW_KQwQk7As-2sVelhQ",4
"oKX-QfUJAGekWrlyxdUJJg","XxhYW_KQwQk7As-2sVelhQ",4
"UaY1ZqjSya-DSLJMe5MJfQ","-Mh44q324VW8mpxIdH_HPw",5
"ga2GgI8q5jkJ-YbuPSapRw","-Mh44q324VW8mpxIdH_HPw",4
"GBSOk-2JkRyHJb3di2KesQ","-Mh44q324VW8mpxIdH_HPw",3
"5aFTH08ZcUmTlqBhqc0-_g","-Mh44q324VW8mpxIdH_HPw",4
"BLNQHkoIJimVwyVP3Z18Dw","-Mh44q324VW8mpxIdH_HPw",4
"qC2T_YQT3W48d0yhHhbnnw","-Mh44q324VW8mpxIdH_HPw",1
"p9OvcIakpDoDXl0Lez5CJQ","-Mh44q324VW8mpxIdH_HPw",4
"Iimwemgu-fH8b5UaDrOhuw","-Mh44q324VW8mpxIdH_HPw",4
"A0MAHx9EPcOJ04PxvHekyQ","-Mh44q324VW8mpxIdH_HPw",4
"x1tqIO9G1RX3qd6Y4TsHXg","-Mh44q324VW8mpxIdH_HPw",5
"SLD3zcm8-XkHvD87gNMGhA","-Mh44q324VW8mpxIdH_HPw",5
"0vCEI3ZJF_gXgWHpcR7WtA","-Mh44q324VW8mpxIdH_HPw",4
"bHi7XsgK58gpNA2X8kexEA","-Mh44q324VW8mpxIdH_HPw",5
"d9AfUK4A1xZikqhsc5k07w","-Mh44q324VW8mpxIdH_HPw",4
"tH4brXlghqKn_9GbahrMTQ","-Mh44q324VW8mpxIdH_HPw",3
"w16jpVr-b-0gd6YHwnIarg","-Mh44q324VW8mpxIdH_HPw",5
"_7Lg8iTWpFc0O7PEA8FmbQ","-Mh44q324VW8mpxIdH_HPw",3
"BmzYNokqBWJMVl5w0igg_A","-Mh44q324VW8mpxIdH_HPw",5
"x9iOfKbb85y-8wIFPFyl-g","-Mh44q324VW8mpxIdH_HPw",5
"F5WW6egmmUrIWRI_ZNpbEA","-Mh44q324VW8mpxIdH_HPw",5
"rwhOoAM7lfcwKufFXc8NNA","-Mh44q324VW8mpxIdH_HPw",5
"yXYTz58HxVA_mcsYOf0QKw","-Mh44q324VW8mpxIdH_HPw",2
"ymqUVT7VlQgwGtpeOsYAUg","-Mh44q324VW8mpxIdH_HPw",3
"x1tqIO9G1RX3qd6Y4TsHXg","-Mh44q324VW8mpxIdH_HPw",5
"WUgflXHplj24Syx_uZDeew","-Mh44q324VW8mpxIdH_HPw",4
"-47CbfFcrtLoKUyMi653Vw","-Mh44q324VW8mpxIdH_HPw",4
"DVPYwZezbEauSUtmPtO9kw","-Mh44q324VW8mpxIdH_HPw",4
"FRhMn6Tl748kAqB0txg0uA","-Mh44q324VW8mpxIdH_HPw",5
"J_q8jN623uew8ZzMChXBCA","-Mh44q324VW8mpxIdH_HPw",4
"oGrvUZQm_dg0_aYhcqbusg","-Mh44q324VW8mpxIdH_HPw",5
"qkVi1ego30vr8P4UWi1tHg","-Mh44q324VW8mpxIdH_HPw",4
"KfmWo7fFTr_2yNPUpxlJLQ","-Mh44q324VW8mpxIdH_HPw",5
"fFoRIzbwpMiv3BvfdtdlXQ","-Mh44q324VW8mpxIdH_HPw",4
"eiJgm1J8RW_X72ZzCWYl0A","-Mh44q324VW8mpxIdH_HPw",2
"rps6MKGfTI_Y6yG-eY2I3A","-Mh44q324VW8mpxIdH_HPw",2
"u1KESST6ATusVrn7F6HUvw","-Mh44q324VW8mpxIdH_HPw",5
"gQdtK9RHTNKvjF0vLfPdoA","-Mh44q324VW8mpxIdH_HPw",3
"hBUoh5x339JD__jPjRdIRg","-Mh44q324VW8mpxIdH_HPw",2
"xDhsZdGgEjsYaxd_9DU4DQ","-Mh44q324VW8mpxIdH_HPw",4
"Pc2ezRRHcXUXWXmZutQPeg","-Mh44q324VW8mpxIdH_HPw",4
"-iksMVTePFFOSSautGMzCw","-Mh44q324VW8mpxIdH_HPw",3
"pKh4Pc96YbOg-6hBOOajAA","-Mh44q324VW8mpxIdH_HPw",4
"HHWNEmnWDctuO_9_5CQx7g","-Mh44q324VW8mpxIdH_HPw",5
"_vSUyd7FvG1LObmC-AEcyw","-Mh44q324VW8mpxIdH_HPw",5
"2t1-DyiofeAg2s8yz9L9oQ","-Mh44q324VW8mpxIdH_HPw",4
"pxMn35BEp--FYuJYfLY_gA","-Mh44q324VW8mpxIdH_HPw",5
"_WwEW7rMMlLpp4bMYC_jOg","-Mh44q324VW8mpxIdH_HPw",5
"prt4Pvu69WGv5pc87RuLMQ","-Mh44q324VW8mpxIdH_HPw",5
"wmQMiWYXeTvaIcGL2_4Czw","-Mh44q324VW8mpxIdH_HPw",5
"9kISU0thYlov7JU6J0PF9w","-Mh44q324VW8mpxIdH_HPw",5
"adWgMV_uF32Rssa3HfUx4A","-Mh44q324VW8mpxIdH_HPw",4
"KgH8C20VdfBXWBq-UenRGA","-Mh44q324VW8mpxIdH_HPw",3
"-la6YVHqiwf2fR8o617mBQ","-Mh44q324VW8mpxIdH_HPw",5
"ILKeSdhvK8DWls6p92iy3A","-Mh44q324VW8mpxIdH_HPw",5
"2CsP7qVLTNy4FPGeKGl-KA","-Mh44q324VW8mpxIdH_HPw",4
"3V8y6253bhTadORR0qCjkQ","-Mh44q324VW8mpxIdH_HPw",2
"thchc64b3s620uIyaK2dew","-Mh44q324VW8mpxIdH_HPw",4
"uDIecT9tlTj1XIeqoyZUyg","-Mh44q324VW8mpxIdH_HPw",4
"5wTVzr3SyZzpiu-U_Yim6A","-Mh44q324VW8mpxIdH_HPw",5
"6MindmtzOeBAeW5AQI0Adg","-Mh44q324VW8mpxIdH_HPw",5
"pcYHD-hTU0Ukcb9--UhY8w","-Mh44q324VW8mpxIdH_HPw",2
"oNV7lQcNKHmBiqbS2RcgKw","-Mh44q324VW8mpxIdH_HPw",4
"hyf_KnDigTjumK5Y1ZUlDw","-Mh44q324VW8mpxIdH_HPw",4
"5UCdxI_krbnv7_7Q3Ur_eQ","-Mh44q324VW8mpxIdH_HPw",5
"qbzoEU-SPiGrmO41giYrcQ","-Mh44q324VW8mpxIdH_HPw",5
"iH2rzXljnvhOYmvUCwNPYg","-Mh44q324VW8mpxIdH_HPw",5
"-TmIPzRrqolh_5y9p0Io2Q","-Mh44q324VW8mpxIdH_HPw",4
"vn6E3yJapp7fBVFae_PnXA","-Mh44q324VW8mpxIdH_HPw",4
"P6L9SkAQ830Xzgn3YDFysw","-Mh44q324VW8mpxIdH_HPw",5
"oL16qoslrK4ZuX0fCVnEdQ","-Mh44q324VW8mpxIdH_HPw",4
"ic0nq-JzHoGpaVRFIhH4OQ","-Mh44q324VW8mpxIdH_HPw",4
"G1OpOeHgc4g5LVBUOZjPHg","-Mh44q324VW8mpxIdH_HPw",3
"vZ9U0ikFI2K8_QTlKwh3FA","-Mh44q324VW8mpxIdH_HPw",4
"Cb8j2uIq7ZxbVeTwo2f8xw","-Mh44q324VW8mpxIdH_HPw",5
"uNASXAheOm5tRGE3WH0P1w","-Mh44q324VW8mpxIdH_HPw",5
"VrLVTbWYn1URPe36hFSclg","-Mh44q324VW8mpxIdH_HPw",5
"1vqtIuzGUUh6v4UfQtvFqQ","-Mh44q324VW8mpxIdH_HPw",4
"7--UNhd8jumkF3b0eC93cQ","-Mh44q324VW8mpxIdH_HPw",5
"ioXj470TBKL-yQBZISq5ow","-Mh44q324VW8mpxIdH_HPw",2
"nRJ1ziM2iEIrYDFNlPRkcQ","-Mh44q324VW8mpxIdH_HPw",4
"UzGXrITqog05M-mb_9DnxA","-Mh44q324VW8mpxIdH_HPw",4
"s5HUdVWCkHDBkBwtAj6nbA","-Mh44q324VW8mpxIdH_HPw",4
"9ZYq0SplIZoXcooZrIvPRg","-Mh44q324VW8mpxIdH_HPw",4
"22OgTmm9O84x7v1js4anuw","-Mh44q324VW8mpxIdH_HPw",4
"j_IdrF5KCjNI9ZZr742XQg","-Mh44q324VW8mpxIdH_HPw",4
"ZDsneygztCiyFpkwSV0oTQ","8ZKrJs_z1Wfbb9yHKrwinQ",4
"So32N7bSbUd1RwhFtI6jTQ","8ZKrJs_z1Wfbb9yHKrwinQ",3
"q7MrNVt1FE23rwtWmPYWHg","8ZKrJs_z1Wfbb9yHKrwinQ",3
"PBxy5pSI8yC5nUEWNaXjlg","8ZKrJs_z1Wfbb9yHKrwinQ",2
"BmzYNokqBWJMVl5w0igg_A","8ZKrJs_z1Wfbb9yHKrwinQ",4
"ZWmlnlfOfFaLqgFRuD_c8A","8ZKrJs_z1Wfbb9yHKrwinQ",3
"4tzuxIVry4xkOR9vbpgjrw","8ZKrJs_z1Wfbb9yHKrwinQ",4
"0JsvOrsla6sZVqeNsAK3qQ","8ZKrJs_z1Wfbb9yHKrwinQ",4
"j8jM3G5kwd_T1EWKWqtqrg","8ZKrJs_z1Wfbb9yHKrwinQ",4
"S2ijjsE9PYiT_4Dp3QxpSw","8ZKrJs_z1Wfbb9yHKrwinQ",5
"swqz4sKHtwS2GQXCqzQIiQ","8ZKrJs_z1Wfbb9yHKrwinQ",1
"10dhZs996tBtJq2nd_mcRg","8ZKrJs_z1Wfbb9yHKrwinQ",3
"tewFLcR-ParoVeY0RSs0DA","QKwiZHue-zk1SGzMzQrpjA",5
"sS2sSWqZMnQMRoWx-Mdzgg","QKwiZHue-zk1SGzMzQrpjA",5
"B815pLG4ffZczaH018w1wQ","QKwiZHue-zk1SGzMzQrpjA",5
"yEm1H_5yMwzoO7gbhv26Zg","QKwiZHue-zk1SGzMzQrpjA",4
"9FGP45E5zLXG1assWL1oVg","QKwiZHue-zk1SGzMzQrpjA",4
"4nb2kePC91_GutcXHxG66Q","QKwiZHue-zk1SGzMzQrpjA",4
"Dhn3QTjMgUlJPNvrkuDv_A","QKwiZHue-zk1SGzMzQrpjA",5
"_72NHtZK50dgtyIbf87_Ag","QKwiZHue-zk1SGzMzQrpjA",5
"rktpEEmEZigiLv_fX_z1yQ","QKwiZHue-zk1SGzMzQrpjA",5
"dkHMJslryQJFtoRckjggow","QKwiZHue-zk1SGzMzQrpjA",5
"vmaKr2jYB8nP8eDz4vDwEw","QKwiZHue-zk1SGzMzQrpjA",5
"Lz5Is39ICUN4igm_jl05cA","QKwiZHue-zk1SGzMzQrpjA",4
"I8Lec-BWv8nZpwV7QowZYg","QKwiZHue-zk1SGzMzQrpjA",1
"CP8-lP_86OfEdz9ILmIa7w","QKwiZHue-zk1SGzMzQrpjA",4
"2kqQM8eFUIgpdqIk1szPWw","QKwiZHue-zk1SGzMzQrpjA",4
"G55J1dcgdO_MnmSZc7SNnw","QKwiZHue-zk1SGzMzQrpjA",4
"9NGj1v7QlW5vJrjlH2slkg","4QCmB6snreW09yWXXpZE2A",4
"isMf00vVUlbH_I7_g0Syuw","4QCmB6snreW09yWXXpZE2A",4
"m7p1TgA7mqDNOI_6utxv1g","4QCmB6snreW09yWXXpZE2A",1
"UIPXzqRj5kCb7N_Q28Pseg","PrIU_mB8vhcIfQj5T1XBfg",2
"eiEKvp-oFYAeThBAIYrv7A","PrIU_mB8vhcIfQj5T1XBfg",4
"rvB9ZY9LnVXCR_7X0cOltw","PrIU_mB8vhcIfQj5T1XBfg",2
"_e5drmTJBSV0yiFBrTimtg","PrIU_mB8vhcIfQj5T1XBfg",4
"n7DOwcTqsJ5LGc_L9nr-Zg","PrIU_mB8vhcIfQj5T1XBfg",4
"1V3vb18JW62YCybgQ9TGxg","PrIU_mB8vhcIfQj5T1XBfg",5
"BXI2wF5kAwAMPKBzgik4YA","PrIU_mB8vhcIfQj5T1XBfg",5
"FyCBkNXwoI_6X6apbslg4g","PrIU_mB8vhcIfQj5T1XBfg",3
"6bHvullafqeGCYMoR6xlhg","PrIU_mB8vhcIfQj5T1XBfg",4
"udT5L2wjSQC0AnlFx_pZjQ","PrIU_mB8vhcIfQj5T1XBfg",3
"imMhbQnuyWcXQN3ItGJ47Q","PrIU_mB8vhcIfQj5T1XBfg",1
"KR7R5PrrbMsLMsNcntHvAA","PrIU_mB8vhcIfQj5T1XBfg",5
"oc4Ne7SJo4WGdzbm6jtCXg","PrIU_mB8vhcIfQj5T1XBfg",2
"mD_--IBjQHzeUzDbZ0CnjQ","PrIU_mB8vhcIfQj5T1XBfg",4
"1zJL9PogiFyd_NhGcbgs7Q","PrIU_mB8vhcIfQj5T1XBfg",1
"rb9e2YdUaHmrUBXkn7DCuw","PrIU_mB8vhcIfQj5T1XBfg",5
"1zJL9PogiFyd_NhGcbgs7Q","PrIU_mB8vhcIfQj5T1XBfg",1
"p0agV266hxMHfp3rmUjOcQ","PrIU_mB8vhcIfQj5T1XBfg",1
"2UYkk_p6Z8BtHMPfYJKvZg","PrIU_mB8vhcIfQj5T1XBfg",3
"YIJQWBY8TMZ0EGmPH42w7A","PrIU_mB8vhcIfQj5T1XBfg",2
"6rxn3p-_3VZqv6iMkeDsQA","PrIU_mB8vhcIfQj5T1XBfg",5
"liHeoRFXChko8jV1V0PXYw","PrIU_mB8vhcIfQj5T1XBfg",1
"gfOjOy3dby4ea4bltVb_Ug","PrIU_mB8vhcIfQj5T1XBfg",4
"PIbhbpFtg6Ev1Uk6J13vng","PrIU_mB8vhcIfQj5T1XBfg",3
"rmn8PUd3enIcszRyBtjHOQ","PrIU_mB8vhcIfQj5T1XBfg",3
"SxYVJxRlioL9ZTy_-V_Obg","PrIU_mB8vhcIfQj5T1XBfg",2
"rmn8PUd3enIcszRyBtjHOQ","PrIU_mB8vhcIfQj5T1XBfg",5
"SDlLqXn4IEtMzNwt9sV98w","PrIU_mB8vhcIfQj5T1XBfg",5
"UThxD2p7HM15e1GfAHxr_g","m7lbAuf32td7q6w4YxImlw",4
"Bs1kCFlMbxi2NV7m6Ai9Bg","m7lbAuf32td7q6w4YxImlw",5
"3KB0DVcTZY9t2vYd3hIL1w","m7lbAuf32td7q6w4YxImlw",5
"ELYQJNyQqa9hXT91hrvIgw","m7lbAuf32td7q6w4YxImlw",2
"VIIKZsJEB7GGt_2Lsu-pGg","m7lbAuf32td7q6w4YxImlw",5
"x1SRBdt58WMg3T2SMOzteA","3ob9ayBETS6z3cn6Hugz7g",3
"S3gLoffj7yBZg1I7Uvo28g","WjUbSGtEShwpXZQFiEtD-w",3
"hBZ5BSW4bN3_b2l3n7atHQ","WjUbSGtEShwpXZQFiEtD-w",4
"miRWeL8p09_qoGEx-kK4-w","WjUbSGtEShwpXZQFiEtD-w",4
"D9MuCqrA2rPNAEB8jwP20A","WjUbSGtEShwpXZQFiEtD-w",4
"0vCEI3ZJF_gXgWHpcR7WtA","WjUbSGtEShwpXZQFiEtD-w",2
"c5cJQe9kE3_jm42Zf47Jlg","WjUbSGtEShwpXZQFiEtD-w",4
"xY8L6IDxxpWLVDOG2FXHMw","WjUbSGtEShwpXZQFiEtD-w",4
"Ek0VoA6ZfbM5fN1Gh_8d7A","WjUbSGtEShwpXZQFiEtD-w",1
"SlKJNLm1SQdgaaKtqD--1w","WjUbSGtEShwpXZQFiEtD-w",4
"CWtQ5QHFJOP_uJTT2fmUPg","WjUbSGtEShwpXZQFiEtD-w",5
"IVY1UY4lfFsWdpYS1OrqxQ","WjUbSGtEShwpXZQFiEtD-w",4
"IJiYNYpWkOAO-XHBzgZPMA","WjUbSGtEShwpXZQFiEtD-w",4
"Ki5ktH-cS085YUaNRH98tw","WjUbSGtEShwpXZQFiEtD-w",4
"sjSo7Bd7DHRgwWbVBOrOHw","WjUbSGtEShwpXZQFiEtD-w",2
"oa4TruqmLCG7GKjYiimEOA","WjUbSGtEShwpXZQFiEtD-w",1
"AgpvwYG7dPuViUrD_Ind_w","WjUbSGtEShwpXZQFiEtD-w",4
"dKzMtWmAICXl-JAgUcapHQ","WjUbSGtEShwpXZQFiEtD-w",5
"Z3pEOLUrG17cntPCFzruPg","WjUbSGtEShwpXZQFiEtD-w",3
"l_t-mNGXaTG2yyN8l3nLZQ","WjUbSGtEShwpXZQFiEtD-w",5
"WzaaorVCmUTQvu4mScunNg","WjUbSGtEShwpXZQFiEtD-w",3
"8ylnDiXbPXv0FL08vhAdMw","KnuN84OxoZeEIfFwBd8zbg",4
"LQq1PRjVqwdHz0tfwDaS0g","KnuN84OxoZeEIfFwBd8zbg",5
"-xPKyCJiK9q1OFZ7GCZwBw","KnuN84OxoZeEIfFwBd8zbg",5
"dLsWHGajOerLuo8GYYu1Hw","p1Wb4mEH04qrUMfmPepFzw",2
"rGXm6BBjbInombXHjW82pg","p1Wb4mEH04qrUMfmPepFzw",4
"4So4MMGsC9tJ67DuqErFkw","p1Wb4mEH04qrUMfmPepFzw",5
"rkmM0Ku4NmG6gE5DaaEntA","p1Wb4mEH04qrUMfmPepFzw",4
"jd5yWDLRt5NnwTZdPRAnuQ","p1Wb4mEH04qrUMfmPepFzw",4
"M_Lo9eoy2sjHs7e5UHtYAQ","p1Wb4mEH04qrUMfmPepFzw",1
"9cCTmiJ7hz35rHIdr8n9kA","p1Wb4mEH04qrUMfmPepFzw",5
"Ce-qdUhoBy7hJQUulYStWA","p1Wb4mEH04qrUMfmPepFzw",4
"WBtXvwAs_4vGg0N0NT13wA","p1Wb4mEH04qrUMfmPepFzw",3
"CYan-8JIP5XDLC3f7pUClg","p1Wb4mEH04qrUMfmPepFzw",4
"QzqSpjdE9X3Qi9Lw6rW6Xw","p1Wb4mEH04qrUMfmPepFzw",2
"Cr6xqCWkuh1L927NKtDnbA","p1Wb4mEH04qrUMfmPepFzw",5
"yWtEnXyARM51r7H9nwcuIw","p1Wb4mEH04qrUMfmPepFzw",1
"AjBhNARc8TdGpRbZWEe4wA","p1Wb4mEH04qrUMfmPepFzw",3
"clDKkqryR6hLR2WDux6cGQ","p1Wb4mEH04qrUMfmPepFzw",5
"7MXUI4-Nby1S9K2kehqhwQ","p1Wb4mEH04qrUMfmPepFzw",4
"hru2IDwSyN61sgWPtJw_hA","p1Wb4mEH04qrUMfmPepFzw",4
"N2mzZ2hacFcbj6lscgvzoA","p1Wb4mEH04qrUMfmPepFzw",1
"ijjKdgC3YNTa0JVU3jIDtw","p1Wb4mEH04qrUMfmPepFzw",5
